fecha	objective	metric	is_unbalance	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	ganancia	iteracion
20230719 162811	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	432	TRUE	41191	0.0233554828368477	0.300256816796784	1534	1024	0.856886326373533	139
20230719 162830	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	181	TRUE	41191	0.0431757530877263	0.486148708347014	1381	1024	0.857516008159754	140
20230719 162835	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	38	TRUE	41191	0.299727457804825	0.539403386107466	0	16	0.85728981138587	141
20230719 162841	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	18	TRUE	41191	0.298095136935397	0.998731864739756	2678	1024	0.857101694244388	142
20230719 162847	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	14	TRUE	41191	0.299927586187941	0.871723777553491	1850	1024	0.85713953298017	143
20230719 163016	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	991	TRUE	41191	0.0055537870858016	0.599011739704222	292	85	0.858369712316036	144
20230719 163021	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	47	TRUE	41191	0.23855868904374	0.946513531207933	1412	16	0.857851002921006	145
20230719 163029	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	50	TRUE	41191	0.122996669389473	0.922408636818608	3000	1024	0.85769896757847	146
20230719 163035	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	78	TRUE	41191	0.189498541823554	0.614343002788458	413	16	0.85800687871852	147
20230719 163039	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	38	TRUE	41191	0.24572856872644	0.625727847503383	2359	16	0.857616603509162	148
20230719 163049	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	79	TRUE	41191	0.0888060016787933	0.918404698115044	2995	175	0.858039033194937	149
20230719 163055	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	74	TRUE	41191	0.191479050987043	0.483513987312863	1153	17	0.857727097106863	150
20230719 163107	binary	auc	TRUE	TRUE	TRUE	FALSE	-100	-1	0	0	0	261	TRUE	41191	0.0886536794123754	0.300024779723148	2997	20	0.857817536413445	151
